x_in,y_in
-1.285689,-2.482698
-1.285512,-2.486436
-1.285332,-2.490165
-1.285147,-2.493887
-1.284958,-2.497599
-1.284765,-2.501304
-1.284568,-2.504999
-1.284367,-2.508687
-1.284161,-2.512366
-1.283952,-2.516036
-1.283738,-2.519698
-1.283520,-2.523351
-1.283297,-2.526995
-1.283070,-2.530631
-1.282839,-2.534259
-1.282603,-2.537877
-1.282362,-2.541487
-1.282117,-2.545088
-1.281868,-2.548681
-1.281614,-2.552264
-1.281355,-2.555839
-1.281091,-2.559406
-1.280823,-2.562963
-1.280550,-2.566512
-1.280272,-2.570051
-1.279989,-2.573582
-1.279701,-2.577105
-1.279408,-2.580618
-1.279111,-2.584123
-1.278808,-2.587618
-1.278500,-2.591105
-1.278187,-2.594583
-1.277869,-2.598053
-1.277546,-2.601513
-1.277217,-2.604965
-1.276884,-2.608407
-1.276545,-2.611842
-1.276200,-2.615267
-1.275850,-2.618683
-1.275495,-2.622091
-1.275135,-2.625490
-1.274769,-2.628880
-1.274397,-2.632261
-1.274020,-2.635634
-1.273637,-2.638998
-1.273248,-2.642353
-1.272854,-2.645699
-1.272454,-2.649037
-1.272048,-2.652367
-1.271637,-2.655687
-1.271220,-2.658999
-1.270797,-2.662303
-1.270367,-2.665598
-1.269932,-2.668884
-1.269491,-2.672162
-1.269044,-2.675432
-1.268591,-2.678693
-1.268132,-2.681946
-1.267667,-2.685190
-1.267196,-2.688426
-1.266718,-2.691654
-1.266234,-2.694873
-1.265744,-2.698084
-1.265248,-2.701288
-1.264745,-2.704482
-1.264236,-2.707669
-1.263721,-2.710848
-1.263199,-2.714019
-1.262671,-2.717182
-1.262136,-2.720337
-1.261595,-2.723484
-1.261047,-2.726623
-1.260493,-2.729754
-1.259932,-2.732878
-1.259365,-2.735994
-1.258791,-2.739102
-1.258210,-2.742203
-1.257622,-2.745296
-1.257028,-2.748382
-1.256427,-2.751460
-1.255819,-2.754531
-1.255205,-2.757595
-1.254583,-2.760651
-1.253955,-2.763700
-1.253320,-2.766743
-1.252678,-2.769778
-1.252029,-2.772806
-1.251373,-2.775827
-1.250710,-2.778841
-1.250040,-2.781848
-1.249363,-2.784849
-1.248679,-2.787842
-1.247988,-2.790830
-1.247290,-2.793810
-1.246585,-2.796784
-1.245873,-2.799752
-1.245153,-2.802713
-1.244427,-2.805668
-1.243693,-2.808617
-1.242952,-2.811560
-1.242204,-2.814496
-1.241448,-2.817427
-1.240686,-2.820351
-1.239916,-2.823270
-1.239139,-2.826183
-1.238355,-2.829090
-1.237563,-2.831991
-1.236764,-2.834887
-1.235958,-2.837777
-1.235145,-2.840662
-1.234324,-2.843542
-1.233496,-2.846416
-1.232660,-2.849285
-1.231817,-2.852149
-1.230967,-2.855008
-1.230109,-2.857862
-1.229244,-2.860711
-1.228372,-2.863555
-1.227492,-2.866394
-1.226605,-2.869229
-1.225711,-2.872059
-1.224809,-2.874885
-1.223900,-2.877706
-1.222983,-2.880523
-1.222059,-2.883335
-1.221127,-2.886143
-1.220188,-2.888948
-1.219242,-2.891748
-1.218288,-2.894544
-1.217327,-2.897336
-1.216359,-2.900125
-1.215383,-2.902910
-1.214400,-2.905691
-1.213409,-2.908469
-1.212411,-2.911243
-1.211405,-2.914014
-1.210392,-2.916781
-1.209372,-2.919545
-1.208345,-2.922306
-1.207310,-2.925063
-1.206267,-2.927818
-1.205218,-2.930568
-1.204161,-2.933316
-1.203097,-2.936061
-1.202025,-2.938802
-1.200946,-2.941540
-1.199860,-2.944275
-1.198767,-2.947006
-1.197666,-2.949735
-1.196559,-2.952460
-1.195443,-2.955183
-1.194321,-2.957902
-1.193192,-2.960618
-1.192055,-2.963331
-1.190911,-2.966041
-1.189760,-2.968749
-1.188602,-2.971453
-1.187437,-2.974154
-1.186265,-2.976852
-1.185085,-2.979548
-1.183899,-2.982240
-1.182705,-2.984930
-1.181504,-2.987616
-1.180297,-2.990300
-1.179082,-2.992981
-1.177860,-2.995660
-1.176632,-2.998335
-1.175396,-3.001008
-1.174153,-3.003678
-1.172904,-3.006345
-1.171647,-3.009010
-1.170384,-3.011672
-1.169114,-3.014331
-1.167836,-3.016988
-1.166552,-3.019642
-1.165262,-3.022293
-1.163964,-3.024942
-1.162660,-3.027589
-1.161348,-3.030232
-1.160030,-3.032874
-1.158706,-3.035513
-1.157374,-3.038149
-1.156036,-3.040783
-1.154691,-3.043414
-1.153340,-3.046044
-1.151981,-3.048670
-1.150617,-3.051295
-1.149245,-3.053917
-1.147867,-3.056537
-1.146483,-3.059154
-1.145092,-3.061769
-1.143694,-3.064382
-1.142290,-3.066993
-1.140879,-3.069602
-1.139462,-3.072208
-1.138038,-3.074812
-1.136609,-3.077414
-1.135172,-3.080014
-1.133729,-3.082612
-1.132280,-3.085208
-1.130825,-3.087801
-1.129363,-3.090393
-1.127895,-3.092982
-1.126421,-3.095570
-1.124940,-3.098156
-1.123453,-3.100739
-1.121960,-3.103321
-1.120461,-3.105901
-1.118956,-3.108479
-1.117444,-3.111055
-1.115926,-3.113629
-1.114403,-3.116202
-1.112873,-3.118772
-1.111337,-3.121341
-1.109795,-3.123908
-1.108247,-3.126473
-1.106693,-3.129037
-1.105133,-3.131598
-1.103568,-3.134159
-1.101996,-3.136717
-1.100418,-3.139274
-1.098835,-3.141829
-1.097246,-3.144383
-1.095650,-3.146935
-1.094050,-3.149485
-1.092443,-3.152034
-1.090830,-3.154581
-1.089212,-3.157127
-1.087588,-3.159671
-1.085959,-3.162214
-1.084323,-3.164756
-1.082683,-3.167296
-1.081036,-3.169834
-1.079384,-3.172372
-1.077726,-3.174907
-1.076063,-3.177442
-1.074394,-3.179975
-1.072720,-3.182507
-1.071041,-3.185038
-1.069356,-3.187567
-1.067665,-3.190095
-1.065969,-3.192622
-1.064268,-3.195147
-1.062561,-3.197672
-1.060849,-3.200195
-1.059132,-3.202717
-1.057409,-3.205238
-1.055682,-3.207758
-1.053949,-3.210277
-1.052210,-3.212795
-1.050467,-3.215312
-1.048719,-3.217827
-1.046965,-3.220342
-1.045206,-3.222856
-1.043442,-3.225368
-1.041673,-3.227880
-1.039900,-3.230391
-1.038121,-3.232901
-1.036337,-3.235410
-1.034548,-3.237918
-1.032754,-3.240426
-1.030955,-3.242932
-1.029152,-3.245438
-1.027343,-3.247943
-1.025530,-3.250447
-1.023712,-3.252951
-1.021889,-3.255453
-1.020062,-3.257956
-1.018229,-3.260457
-1.016392,-3.262958
-1.014551,-3.265458
-1.012704,-3.267957
-1.010853,-3.270456
-1.008998,-3.272954
-1.007137,-3.275452
-1.005273,-3.277949
-1.003403,-3.280446
-1.001530,-3.282942
-0.999651,-3.285438
-0.997769,-3.287933
-0.995881,-3.290428
-0.993990,-3.292922
-0.992094,-3.295416
-0.990194,-3.297910
-0.988289,-3.300403
-0.986380,-3.302896
-0.984467,-3.305389
-0.982550,-3.307881
-0.980628,-3.310373
-0.978702,-3.312865
-0.976772,-3.315356
-0.974838,-3.317847
-0.972899,-3.320338
-0.970957,-3.322829
-0.969011,-3.325320
-0.967060,-3.327810
-0.965105,-3.330300
-0.963147,-3.332791
-0.961184,-3.335281
-0.959218,-3.337770
-0.957247,-3.340260
-0.955273,-3.342750
-0.953294,-3.345240
-0.951312,-3.347729
-0.949326,-3.350219
-0.947337,-3.352709
-0.945343,-3.355198
-0.943346,-3.357688
-0.941345,-3.360178
-0.939340,-3.362668
-0.937332,-3.365158
-0.935320,-3.367648
-0.933304,-3.370138
-0.931285,-3.372628
-0.929262,-3.375119
-0.927236,-3.377610
-0.925206,-3.380101
-0.923172,-3.382592
-0.921135,-3.385083
-0.919095,-3.387575
-0.917051,-3.390067
-0.915004,-3.392559
-0.912953,-3.395052
-0.910899,-3.397545
-0.908842,-3.400038
-0.906782,-3.402532
-0.904718,-3.405027
-0.902651,-3.407521
-0.900580,-3.410016
-0.898507,-3.412512
-0.896430,-3.415008
-0.894350,-3.417505
-0.892267,-3.420002
-0.890181,-3.422500
-0.888092,-3.424998
-0.886000,-3.427497
-0.883905,-3.429996
-0.881807,-3.432497
-0.879706,-3.434998
-0.877601,-3.437499
-0.875494,-3.440002
-0.873384,-3.442505
-0.871271,-3.445008
-0.869156,-3.447513
-0.867037,-3.450019
-0.864916,-3.452525
-0.862792,-3.455032
-0.860665,-3.457540
-0.858535,-3.460049
-0.856403,-3.462559
-0.854268,-3.465070
-0.852130,-3.467581
-0.849990,-3.470094
-0.847847,-3.472608
-0.845702,-3.475123
-0.843554,-3.477639
-0.841403,-3.480156
-0.839250,-3.482674
-0.837095,-3.485193
-0.834937,-3.487714
-0.832776,-3.490236
-0.830613,-3.492759
-0.828448,-3.495283
-0.826281,-3.497808
-0.824111,-3.500335
-0.821938,-3.502863
-0.819764,-3.505393
-0.817587,-3.507924
-0.815408,-3.510456
-0.813227,-3.512990
-0.811043,-3.515525
-0.808858,-3.518062
-0.806670,-3.520600
-0.804480,-3.523140
-0.802288,-3.525681
-0.800094,-3.528224
-0.797898,-3.530768
-0.795699,-3.533315
-0.793499,-3.535863
-0.791297,-3.538412
-0.789093,-3.540964
-0.786887,-3.543517
-0.784679,-3.546072
-0.782469,-3.548629
-0.780257,-3.551188
-0.778043,-3.553748
-0.775828,-3.556311
-0.773610,-3.558875
-0.771391,-3.561442
-0.769170,-3.564010
-0.766948,-3.566581
-0.764723,-3.569153
-0.762497,-3.571728
-0.760270,-3.574305
-0.758040,-3.576884
-0.755809,-3.579465
-0.753577,-3.582049
-0.751342,-3.584635
-0.749107,-3.587223
-0.746869,-3.589813
-0.744630,-3.592406
-0.742390,-3.595001
-0.740148,-3.597599
-0.737905,-3.600199
-0.735660,-3.602801
-0.733414,-3.605406
-0.731166,-3.608014
-0.728917,-3.610624
-0.726667,-3.613237
-0.724415,-3.615853
-0.722162,-3.618471
-0.719907,-3.621092
-0.717652,-3.623715
-0.715395,-3.626342
-0.713136,-3.628971
-0.710877,-3.631604
-0.708616,-3.634239
-0.706354,-3.636877
-0.704091,-3.639518
-0.701827,-3.642162
-0.699561,-3.644809
-0.697295,-3.647459
-0.695027,-3.650112
-0.692758,-3.652768
-0.690488,-3.655428
-0.688217,-3.658091
-0.685945,-3.660757
-0.683672,-3.663426
-0.681398,-3.666099
-0.679123,-3.668775
-0.676846,-3.671454
-0.674569,-3.674137
-0.672291,-3.676823
-0.670012,-3.679513
-0.667732,-3.682207
-0.665451,-3.684904
-0.663169,-3.687604
-0.660887,-3.690308
-0.658603,-3.693016
-0.656319,-3.695728
-0.654033,-3.698443
-0.651747,-3.701162
-0.649460,-3.703885
-0.647172,-3.706612
-0.644883,-3.709343
-0.642594,-3.712078
-0.640303,-3.714817
-0.638012,-3.717559
-0.635720,-3.720306
-0.633428,-3.723057
-0.631134,-3.725812
-0.628840,-3.728571
-0.626545,-3.731335
-0.624250,-3.734103
-0.621953,-3.736875
-0.619656,-3.739651
-0.617359,-3.742431
-0.615060,-3.745216
-0.612761,-3.748006
-0.610461,-3.750800
-0.608160,-3.753598
-0.605859,-3.756401
-0.603557,-3.759209
-0.601255,-3.762021
-0.598952,-3.764838
-0.596648,-3.767659
-0.594343,-3.770485
-0.592038,-3.773316
-0.589732,-3.776152
-0.587426,-3.778993
-0.585119,-3.781838
-0.582811,-3.784689
-0.580503,-3.787544
-0.578194,-3.790404
-0.575884,-3.793269
-0.573574,-3.796140
-0.571263,-3.799015
-0.568951,-3.801896
-0.566639,-3.804781
-0.564326,-3.807672
-0.562013,-3.810568
-0.559699,-3.813469
-0.557384,-3.816376
-0.555069,-3.819288
-0.552753,-3.822205
-0.550436,-3.825128
-0.548119,-3.828056
-0.545801,-3.830989
-0.543482,-3.833928
-0.541163,-3.836873
-0.538843,-3.839823
-0.536523,-3.842779
-0.534202,-3.845740
-0.531880,-3.848707
-0.529557,-3.851679
-0.527234,-3.854657
-0.524910,-3.857641
-0.522585,-3.860631
-0.520260,-3.863627
-0.517934,-3.866628
-0.515607,-3.869635
-0.513279,-3.872648
-0.510951,-3.875667
-0.508622,-3.878692
-0.506292,-3.881723
-0.503962,-3.884760
-0.501630,-3.887802
-0.499298,-3.890851
-0.496965,-3.893906
-0.494632,-3.896967
-0.492297,-3.900033
-0.489962,-3.903105
-0.487627,-3.906182
-0.485290,-3.909265
-0.482953,-3.912354
-0.480616,-3.915448
-0.478278,-3.918547
-0.475940,-3.921651
-0.473601,-3.924760
-0.471261,-3.927874
-0.468921,-3.930994
-0.466581,-3.934118
-0.464240,-3.937246
-0.461900,-3.940380
-0.459558,-3.943518
-0.457217,-3.946660
-0.454875,-3.949807
-0.452533,-3.952958
-0.450190,-3.956114
-0.447848,-3.959273
-0.445505,-3.962437
-0.443162,-3.965605
-0.440819,-3.968776
-0.438476,-3.971952
-0.436133,-3.975131
-0.433790,-3.978314
-0.431446,-3.981500
-0.429103,-3.984691
-0.426759,-3.987884
-0.424416,-3.991081
-0.422073,-3.994281
-0.419730,-3.997485
-0.417386,-4.000691
-0.415043,-4.003901
-0.412700,-4.007113
-0.410357,-4.010329
-0.408015,-4.013547
-0.405672,-4.016768
-0.403330,-4.019992
-0.400988,-4.023219
-0.398646,-4.026448
-0.396304,-4.029679
-0.393963,-4.032913
-0.391621,-4.036149
-0.389280,-4.039388
-0.386940,-4.042628
-0.384599,-4.045871
-0.382259,-4.049115
-0.379920,-4.052362
-0.377580,-4.055611
-0.375241,-4.058861
-0.372903,-4.062113
-0.370565,-4.065367
-0.368227,-4.068622
-0.365889,-4.071879
-0.363552,-4.075137
-0.361216,-4.078397
-0.358880,-4.081658
-0.356544,-4.084920
-0.354209,-4.088183
-0.351874,-4.091448
-0.349539,-4.094713
-0.347206,-4.097980
-0.344872,-4.101247
-0.342539,-4.104515
-0.340207,-4.107784
-0.337875,-4.111054
-0.335544,-4.114324
-0.333213,-4.117595
-0.330883,-4.120867
-0.328553,-4.124138
-0.326224,-4.127410
-0.323895,-4.130683
-0.321567,-4.133955
-0.319239,-4.137228
-0.316912,-4.140501
-0.314585,-4.143774
-0.312259,-4.147047
-0.309934,-4.150320
-0.307609,-4.153592
-0.305285,-4.156864
-0.302961,-4.160136
-0.300638,-4.163408
-0.298315,-4.166679
-0.295993,-4.169950
-0.293672,-4.173220
-0.291351,-4.176490
-0.289031,-4.179758
-0.286711,-4.183026
-0.284392,-4.186294
-0.282073,-4.189560
-0.279755,-4.192825
-0.277438,-4.196090
-0.275121,-4.199353
-0.272804,-4.202615
-0.270488,-4.205876
-0.268173,-4.209136
-0.265859,-4.212394
-0.263544,-4.215651
-0.261231,-4.218907
-0.258918,-4.222161
-0.256605,-4.225413
-0.254293,-4.228664
-0.251982,-4.231913
-0.249671,-4.235161
-0.247361,-4.238406
-0.245051,-4.241650
-0.242741,-4.244892
-0.240433,-4.248132
-0.238124,-4.251369
-0.235816,-4.254605
-0.233509,-4.257838
-0.231202,-4.261069
-0.228896,-4.264298
-0.226590,-4.267525
-0.224285,-4.270749
-0.221980,-4.273970
-0.219675,-4.277189
-0.217371,-4.280406
-0.215067,-4.283620
-0.212764,-4.286831
-0.210462,-4.290039
-0.208159,-4.293244
-0.205857,-4.296447
-0.203556,-4.299647
-0.201255,-4.302843
-0.198954,-4.306037
-0.196653,-4.309227
-0.194353,-4.312415
-0.192054,-4.315599
-0.189755,-4.318779
-0.187456,-4.321957
-0.185157,-4.325131
-0.182859,-4.328301
-0.180561,-4.331468
-0.178263,-4.334632
-0.175966,-4.337792
-0.173668,-4.340948
-0.171371,-4.344101
-0.169075,-4.347249
-0.166778,-4.350394
-0.164482,-4.353535
-0.162186,-4.356672
-0.159891,-4.359805
-0.157595,-4.362934
-0.155300,-4.366059
-0.153005,-4.369180
-0.150710,-4.372296
-0.148415,-4.375409
-0.146120,-4.378517
-0.143825,-4.381620
-0.141531,-4.384720
-0.139237,-4.387814
-0.136942,-4.390905
-0.134648,-4.393990
-0.132354,-4.397071
-0.130060,-4.400148
-0.127765,-4.403220
-0.125471,-4.406287
-0.123177,-4.409349
-0.120883,-4.412406
-0.118589,-4.415459
-0.116294,-4.418506
-0.114000,-4.421549
-0.111706,-4.424586
-0.109411,-4.427619
-0.107116,-4.430646
-0.104822,-4.433668
-0.102527,-4.436685
-0.100232,-4.439697
-0.097936,-4.442703
-0.095641,-4.445704
-0.093345,-4.448700
-0.091049,-4.451690
-0.088753,-4.454675
-0.086456,-4.457654
-0.084160,-4.460628
-0.081862,-4.463596
-0.079565,-4.466558
-0.077267,-4.469515
-0.074969,-4.472466
-0.072670,-4.475411
-0.070371,-4.478351
-0.068072,-4.481285
-0.065772,-4.484213
-0.063472,-4.487135
-0.061171,-4.490051
-0.058870,-4.492961
-0.056568,-4.495865
-0.054265,-4.498762
-0.051962,-4.501654
-0.049659,-4.504540
-0.047354,-4.507420
-0.045049,-4.510293
-0.042744,-4.513160
-0.040438,-4.516021
-0.038131,-4.518875
-0.035823,-4.521723
-0.033515,-4.524565
-0.031206,-4.527400
-0.028896,-4.530229
-0.026586,-4.533052
-0.024274,-4.535867
-0.021962,-4.538677
-0.019649,-4.541479
-0.017335,-4.544275
-0.015020,-4.547065
-0.012705,-4.549847
-0.010388,-4.552623
-0.008070,-4.555393
-0.005752,-4.558155
-0.003432,-4.560911
-0.001111,-4.563659
0.001210,-4.566401
0.003533,-4.569136
0.005857,-4.571864
0.008182,-4.574586
0.010508,-4.577300
0.012835,-4.580007
0.015164,-4.582707
0.017494,-4.585400
0.019825,-4.588086
0.022157,-4.590766
0.024490,-4.593437
0.026825,-4.596102
0.029161,-4.598760
0.031499,-4.601410
0.033838,-4.604054
0.036178,-4.606690
0.038520,-4.609319
0.040863,-4.611940
0.043208,-4.614555
0.045554,-4.617162
0.047902,-4.619762
0.050252,-4.622355
0.052603,-4.624940
0.054956,-4.627518
0.057310,-4.630089
0.059666,-4.632652
0.062024,-4.635208
0.064384,-4.637757
0.066745,-4.640298
0.069108,-4.642832
0.071473,-4.645358
0.073840,-4.647877
0.076209,-4.650389
0.078580,-4.652893
0.080952,-4.655390
0.083327,-4.657880
0.085704,-4.660362
0.088083,-4.662837
0.090464,-4.665304
0.092847,-4.667764
0.095232,-4.670217
0.097619,-4.672662
0.100009,-4.675100
0.102400,-4.677530
0.104794,-4.679953
0.107191,-4.682368
0.109589,-4.684776
0.111990,-4.687177
0.114394,-4.689571
0.116800,-4.691957
0.119208,-4.694335
0.121619,-4.696707
0.124032,-4.699071
0.126448,-4.701427
0.128867,-4.703777
0.131288,-4.706119
0.133712,-4.708453
0.136138,-4.710781
0.138567,-4.713101
0.140999,-4.715414
0.143434,-4.717719
0.145872,-4.720018
0.148312,-4.722309
0.150756,-4.724593
0.153202,-4.726870
0.155651,-4.729140
0.158103,-4.731402
0.160558,-4.733658
0.163017,-4.735906
0.165478,-4.738147
0.167942,-4.740381
0.170409,-4.742608
0.172880,-4.744828
0.175353,-4.747040
0.177829,-4.749245
0.180309,-4.751443
0.182791,-4.753633
0.185277,-4.755816
0.187765,-4.757992
0.190256,-4.760160
0.192750,-4.762321
0.195248,-4.764474
0.197748,-4.766619
0.200251,-4.768757
0.202757,-4.770888
0.205266,-4.773011
0.207778,-4.775126
0.210293,-4.777233
0.212811,-4.779333
0.215332,-4.781425
0.217856,-4.783510
0.220383,-4.785586
0.222912,-4.787655
0.225445,-4.789716
0.227980,-4.791769
0.230519,-4.793814
0.233060,-4.795852
0.235604,-4.797881
0.238151,-4.799903
0.240701,-4.801916
0.243254,-4.803922
0.245809,-4.805919
0.248368,-4.807909
0.250929,-4.809891
0.253493,-4.811864
0.256061,-4.813830
0.258630,-4.815787
0.261203,-4.817736
0.263779,-4.819677
0.266357,-4.821610
0.268939,-4.823535
0.271523,-4.825451
0.274110,-4.827360
0.276700,-4.829260
0.279292,-4.831151
0.281887,-4.833035
0.284486,-4.834910
0.287087,-4.836777
0.289690,-4.838636
0.292297,-4.840486
0.294906,-4.842328
0.297518,-4.844162
0.300133,-4.845987
0.302751,-4.847804
0.305371,-4.849613
0.307994,-4.851413
0.310620,-4.853204
0.313249,-4.854987
0.315880,-4.856762
0.318514,-4.858528
0.321151,-4.860286
0.323791,-4.862035
0.326433,-4.863776
0.329078,-4.865508
0.331726,-4.867232
0.334376,-4.868947
0.337029,-4.870653
0.339685,-4.872351
0.342344,-4.874040
0.345005,-4.875721
0.347669,-4.877393
0.350335,-4.879057
0.353004,-4.880712
0.355676,-4.882358
0.358351,-4.883995
0.361028,-4.885624
0.363707,-4.887245
0.366390,-4.888856
0.369075,-4.890459
0.371762,-4.892053
0.374453,-4.893639
0.377146,-4.895215
0.379841,-4.896783
0.382539,-4.898343
0.385240,-4.899893
0.387943,-4.901435
0.390649,-4.902968
0.393357,-4.904492
0.396068,-4.906008
0.398782,-4.907514
0.401498,-4.909012
0.404217,-4.910501
0.406938,-4.911981
0.409662,-4.913453
0.412388,-4.914915
0.415117,-4.916369
0.417848,-4.917814
0.420582,-4.919250
0.423318,-4.920678
0.426057,-4.922096
0.428799,-4.923506
0.431542,-4.924906
0.434289,-4.926298
0.437038,-4.927681
0.439789,-4.929055
0.442543,-4.930420
0.445299,-4.931777
0.448058,-4.933124
0.450819,-4.934463
0.453582,-4.935792
0.456349,-4.937113
0.459117,-4.938425
0.461888,-4.939727
0.464661,-4.941021
0.467437,-4.942306
0.470215,-4.943582
0.472996,-4.944849
0.475779,-4.946108
0.478564,-4.947357
0.481352,-4.948597
0.484142,-4.949828
0.486934,-4.951051
0.489729,-4.952264
0.492526,-4.953469
0.495326,-4.954664
0.498128,-4.955851
0.500932,-4.957028
0.503739,-4.958197
0.506548,-4.959356
0.509359,-4.960507
0.512172,-4.961648
0.514988,-4.962781
0.517806,-4.963905
0.520627,-4.965019
0.523450,-4.966125
0.526275,-4.967222
0.529102,-4.968309
0.531932,-4.969388
0.534764,-4.970458
0.537598,-4.971518
0.540434,-4.972570
0.543273,-4.973612
0.546114,-4.974646
0.548957,-4.975671
0.551802,-4.976686
0.554650,-4.977693
0.557500,-4.978690
0.560352,-4.979679
0.563206,-4.980658
0.566063,-4.981629
0.568921,-4.982590
0.571782,-4.983543
0.574645,-4.984486
0.577511,-4.985421
0.580378,-4.986346
0.583248,-4.987262
0.586119,-4.988170
0.588993,-4.989068
0.591869,-4.989957
0.594748,-4.990837
0.597628,-4.991708
0.600510,-4.992570
0.603395,-4.993424
0.606282,-4.994268
0.609171,-4.995103
0.612062,-4.995929
0.614955,-4.996746
0.617850,-4.997553
0.620747,-4.998352
0.623647,-4.999142
0.626548,-4.999923
0.629452,-5.000695
0.632358,-5.001457
0.635265,-5.002211
0.638175,-5.002956
0.641087,-5.003691
0.644001,-5.004418
0.646917,-5.005135
0.649835,-5.005844
0.652755,-5.006543
0.655677,-5.007234
0.658602,-5.007915
0.661528,-5.008587
0.664456,-5.009251
0.667386,-5.009905
0.670318,-5.010550
0.673253,-5.011186
0.676189,-5.011814
0.679127,-5.012432
0.682067,-5.013041
0.685010,-5.013641
0.687954,-5.014232
0.690900,-5.014814
0.693848,-5.015387
0.696798,-5.015951
0.699750,-5.016506
0.702704,-5.017051
0.705660,-5.017588
0.708618,-5.018116
0.711578,-5.018635
0.714540,-5.019144
0.717504,-5.019645
0.720470,-5.020137
0.723437,-5.020620
0.726407,-5.021093
0.729378,-5.021558
0.732352,-5.022013
0.735327,-5.022460
0.738304,-5.022898
0.741283,-5.023326
0.744264,-5.023746
0.747247,-5.024156
0.750232,-5.024558
0.753218,-5.024950
0.756207,-5.025334
0.759197,-5.025708
0.762190,-5.026074
0.765184,-5.026430
0.768180,-5.026778
0.771178,-5.027116
0.774177,-5.027446
0.777179,-5.027766
0.780182,-5.028077
0.783187,-5.028380
0.786194,-5.028673
0.789203,-5.028958
0.792214,-5.029233
0.795227,-5.029500
0.798241,-5.029757
0.801257,-5.030006
0.804275,-5.030245
0.807295,-5.030476
0.810316,-5.030698
0.813340,-5.030910
0.816365,-5.031114
0.819392,-5.031308
0.822421,-5.031494
0.825451,-5.031671
0.828483,-5.031839
0.831518,-5.031997
0.834553,-5.032147
0.837591,-5.032288
0.840630,-5.032420
0.843671,-5.032543
0.846714,-5.032657
0.849759,-5.032762
0.852805,-5.032858
0.855853,-5.032945
0.858903,-5.033023
0.861955,-5.033092
0.865008,-5.033152
0.868063,-5.033203
0.871120,-5.033246
0.874179,-5.033279
0.877239,-5.033304
0.880301,-5.033319
0.883364,-5.033326
0.886430,-5.033323
0.889497,-5.033312
0.892565,-5.033292
0.895636,-5.033263
0.898708,-5.033225
0.901782,-5.033178
0.904857,-5.033122
0.907934,-5.033057
0.911013,-5.032984
0.914093,-5.032901
0.917176,-5.032809
0.920259,-5.032709
0.923345,-5.032600
0.926432,-5.032481
0.929521,-5.032354
0.932611,-5.032218
0.935703,-5.032073
0.938797,-5.031919
0.941892,-5.031757
0.944989,-5.031585
0.948088,-5.031405
0.951188,-5.031215
0.954290,-5.031017
0.957393,-5.030810
0.960498,-5.030594
0.963605,-5.030369
0.966713,-5.030135
0.969823,-5.029893
0.972934,-5.029641
0.976047,-5.029381
0.979162,-5.029112
0.982278,-5.028834
0.985396,-5.028547
0.988515,-5.028251
0.991636,-5.027946
0.994759,-5.027633
0.997883,-5.027310
