psi_in,u_in,x_in,y_in,psi_hat,x_hat,y_hat,u_hat,psi_d,x_d,y_d
4.189057,0.058557,-9.948531,0.237029,4.189534,-9.945200,0.230963,0.059731,-2.090723,-9.935094,0.227500
4.190010,0.058559,-9.948843,0.236533,4.190487,-9.945524,0.230447,0.059733,-2.089761,-9.935381,0.226999
4.190964,0.058561,-9.949155,0.236037,4.191442,-9.945847,0.229930,0.059735,-2.088798,-9.935667,0.226498
4.191920,0.058562,-9.949466,0.235540,4.192398,-9.946171,0.229413,0.059738,-2.087832,-9.935952,0.225996
4.192877,0.058564,-9.949776,0.235043,4.193356,-9.946493,0.228895,0.059740,-2.086866,-9.936237,0.225495
4.193835,0.058566,-9.950087,0.234546,4.194315,-9.946816,0.228378,0.059742,-2.085898,-9.936521,0.224993
4.194795,0.058567,-9.950397,0.234048,4.195276,-9.947138,0.227859,0.059744,-2.084928,-9.936805,0.224491
4.195756,0.058569,-9.950706,0.233551,4.196238,-9.947460,0.227341,0.059746,-2.083957,-9.937089,0.223988
4.196719,0.058571,-9.951015,0.233052,4.197202,-9.947781,0.226822,0.059749,-2.082985,-9.937372,0.223486
4.197683,0.058573,-9.951323,0.232554,4.198167,-9.948102,0.226303,0.059751,-2.082011,-9.937654,0.222983
4.198649,0.058574,-9.951632,0.232055,4.199134,-9.948423,0.225784,0.059753,-2.081035,-9.937936,0.222479
4.199617,0.058576,-9.951939,0.231556,4.200102,-9.948743,0.225264,0.059755,-2.080058,-9.938217,0.221976
4.200585,0.058578,-9.952246,0.231057,4.201071,-9.949063,0.224744,0.059757,-2.079079,-9.938498,0.221472
4.201556,0.058580,-9.952553,0.230558,4.202042,-9.949382,0.224223,0.059760,-2.078099,-9.938779,0.220968
4.202527,0.058581,-9.952860,0.230058,4.203015,-9.949701,0.223703,0.059762,-2.077118,-9.939059,0.220464
4.203501,0.058583,-9.953165,0.229558,4.203989,-9.950020,0.223181,0.059764,-2.076135,-9.939338,0.219959
4.204475,0.058585,-9.953471,0.229057,4.204964,-9.950339,0.222660,0.059766,-2.075150,-9.939617,0.219454
4.205451,0.058587,-9.953776,0.228556,4.205941,-9.950657,0.222138,0.059769,-2.074164,-9.939896,0.218949
4.206429,0.058588,-9.954080,0.228055,4.206919,-9.950975,0.221616,0.059771,-2.073176,-9.940174,0.218444
4.207408,0.058590,-9.954385,0.227554,4.207899,-9.951292,0.221094,0.059773,-2.072187,-9.940451,0.217938
4.208389,0.058592,-9.954688,0.227052,4.208881,-9.951609,0.220571,0.059776,-2.071196,-9.940728,0.217432
4.209371,0.058594,-9.954991,0.226550,4.209864,-9.951926,0.220048,0.059778,-2.070204,-9.941005,0.216926
4.210355,0.058596,-9.955294,0.226048,4.210848,-9.952242,0.219525,0.059780,-2.069210,-9.941281,0.216420
4.211340,0.058598,-9.955597,0.225546,4.211834,-9.952558,0.219001,0.059782,-2.068215,-9.941556,0.215913
4.212326,0.058599,-9.955898,0.225043,4.212821,-9.952873,0.218477,0.059785,-2.067218,-9.941831,0.215406
4.213314,0.058601,-9.956200,0.224540,4.213810,-9.953189,0.217953,0.059787,-2.066220,-9.942106,0.214899
4.214304,0.058603,-9.956501,0.224036,4.214801,-9.953503,0.217428,0.059789,-2.065220,-9.942380,0.214391
4.215295,0.058605,-9.956801,0.223533,4.215792,-9.953818,0.216903,0.059792,-2.064219,-9.942653,0.213883
4.216288,0.058607,-9.957101,0.223029,4.216786,-9.954132,0.216378,0.059794,-2.063216,-9.942926,0.213375
4.217282,0.058609,-9.957401,0.222525,4.217781,-9.954446,0.215852,0.059797,-2.062212,-9.943198,0.212867
4.218277,0.058610,-9.957700,0.222020,4.218777,-9.954759,0.215326,0.059799,-2.061206,-9.943470,0.212358
4.219275,0.058612,-9.957999,0.221515,4.219775,-9.955072,0.214800,0.059801,-2.060198,-9.943741,0.211850
4.220273,0.058614,-9.958297,0.221010,4.220774,-9.955384,0.214273,0.059804,-2.059189,-9.944012,0.211340
4.221273,0.058616,-9.958595,0.220505,4.221775,-9.955697,0.213746,0.059806,-2.058179,-9.944283,0.210831
4.222275,0.058618,-9.958892,0.219999,4.222777,-9.956008,0.213219,0.059808,-2.057167,-9.944552,0.210321
4.223278,0.058620,-9.959189,0.219493,4.223781,-9.956320,0.212691,0.059811,-2.056153,-9.944822,0.209811
4.224283,0.058622,-9.959485,0.218986,4.224786,-9.956631,0.212163,0.059813,-2.055138,-9.945090,0.209301
4.225289,0.058624,-9.959781,0.218480,4.225793,-9.956942,0.211635,0.059816,-2.054122,-9.945359,0.208791
4.226296,0.058625,-9.960077,0.217973,4.226802,-9.957252,0.211106,0.059818,-2.053103,-9.945626,0.208280
4.227305,0.058627,-9.960372,0.217466,4.227811,-9.957562,0.210577,0.059821,-2.052084,-9.945894,0.207769
4.228316,0.058629,-9.960666,0.216958,4.228823,-9.957872,0.210048,0.059823,-2.051062,-9.946160,0.207258
4.229328,0.058631,-9.960960,0.216450,4.229836,-9.958181,0.209518,0.059826,-2.050040,-9.946427,0.206746
4.230342,0.058633,-9.961254,0.215942,4.230850,-9.958490,0.208988,0.059828,-2.049015,-9.946692,0.206234
4.231357,0.058635,-9.961547,0.215434,4.231866,-9.958798,0.208458,0.059830,-2.047989,-9.946957,0.205722
4.232374,0.058637,-9.961840,0.214925,4.232883,-9.959106,0.207928,0.059833,-2.046962,-9.947222,0.205210
4.233392,0.058639,-9.962132,0.214416,4.233902,-9.959414,0.207397,0.059835,-2.045933,-9.947486,0.204697
4.234412,0.058641,-9.962424,0.213907,4.234922,-9.959721,0.206866,0.059838,-2.044903,-9.947749,0.204185
4.235433,0.058643,-9.962715,0.213397,4.235944,-9.960028,0.206334,0.059841,-2.043871,-9.948012,0.203671
4.236455,0.058645,-9.963006,0.212887,4.236968,-9.960334,0.205802,0.059843,-2.042837,-9.948275,0.203158
4.237480,0.058647,-9.963296,0.212377,4.237993,-9.960641,0.205270,0.059846,-2.041802,-9.948537,0.202644
4.238505,0.058649,-9.963586,0.211867,4.239019,-9.960946,0.204737,0.059848,-2.040765,-9.948798,0.202130
4.239533,0.058651,-9.963875,0.211356,4.240047,-9.961252,0.204205,0.059851,-2.039727,-9.949059,0.201616
4.240561,0.058653,-9.964164,0.210845,4.241077,-9.961557,0.203671,0.059853,-2.038687,-9.949319,0.201102
4.241592,0.058655,-9.964452,0.210334,4.242108,-9.961861,0.203138,0.059856,-2.037646,-9.949579,0.200587
4.242624,0.058657,-9.964740,0.209822,4.243140,-9.962165,0.202604,0.059858,-2.036603,-9.949838,0.200072
4.243657,0.058659,-9.965028,0.209310,4.244174,-9.962469,0.202070,0.059861,-2.035559,-9.950097,0.199557
4.244692,0.058661,-9.965315,0.208798,4.245210,-9.962773,0.201536,0.059864,-2.034513,-9.950355,0.199041
4.245728,0.058663,-9.965601,0.208285,4.246247,-9.963076,0.201001,0.059866,-2.033465,-9.950613,0.198526
4.246766,0.058665,-9.965887,0.207772,4.247285,-9.963378,0.200466,0.059869,-2.032416,-9.950870,0.198010
4.247805,0.058667,-9.966172,0.207259,4.248325,-9.963681,0.199930,0.059871,-2.031366,-9.951126,0.197493
4.248846,0.058669,-9.966457,0.206746,4.249367,-9.963982,0.199394,0.059874,-2.030314,-9.951382,0.196977
4.249889,0.058671,-9.966742,0.206232,4.250410,-9.964284,0.198858,0.059877,-2.029260,-9.951637,0.196460
4.250933,0.058673,-9.967026,0.205718,4.251455,-9.964585,0.198322,0.059879,-2.028205,-9.951892,0.195943
4.251978,0.058675,-9.967309,0.205204,4.252501,-9.964886,0.197785,0.059882,-2.027148,-9.952147,0.195425
4.253025,0.058677,-9.967593,0.204689,4.253549,-9.965186,0.197248,0.059885,-2.026089,-9.952400,0.194908
4.254074,0.058679,-9.967875,0.204174,4.254598,-9.965486,0.196711,0.059887,-2.025030,-9.952654,0.194390
4.255124,0.058681,-9.968157,0.203659,4.255648,-9.965785,0.196173,0.059890,-2.023968,-9.952906,0.193872
4.256176,0.058683,-9.968439,0.203144,4.256701,-9.966084,0.195635,0.059893,-2.022905,-9.953158,0.193353
4.257229,0.058685,-9.968720,0.202628,4.257754,-9.966383,0.195097,0.059895,-2.021840,-9.953410,0.192835
4.258283,0.058687,-9.969000,0.202112,4.258810,-9.966681,0.194558,0.059898,-2.020774,-9.953661,0.192316
4.259340,0.058690,-9.969280,0.201595,4.259867,-9.966979,0.194019,0.059901,-2.019707,-9.953911,0.191797
4.260397,0.058692,-9.969560,0.201079,4.260925,-9.967277,0.193480,0.059903,-2.018637,-9.954161,0.191277
4.261456,0.058694,-9.969839,0.200562,4.261985,-9.967574,0.192940,0.059906,-2.017567,-9.954411,0.190758
4.262517,0.058696,-9.970118,0.200045,4.263046,-9.967870,0.192400,0.059909,-2.016494,-9.954659,0.190238
4.263580,0.058698,-9.970396,0.199527,4.264109,-9.968167,0.191860,0.059912,-2.015420,-9.954907,0.189717
4.264643,0.058700,-9.970673,0.199009,4.265173,-9.968462,0.191319,0.059914,-2.014345,-9.955155,0.189197
4.265709,0.058702,-9.970950,0.198491,4.266239,-9.968758,0.190778,0.059917,-2.013268,-9.955402,0.188676
4.266775,0.058704,-9.971227,0.197973,4.267307,-9.969053,0.190237,0.059920,-2.012189,-9.955649,0.188155
4.267844,0.058707,-9.971503,0.197454,4.268376,-9.969348,0.189695,0.059923,-2.011109,-9.955895,0.187634
4.268914,0.058709,-9.971778,0.196935,4.269446,-9.969642,0.189154,0.059926,-2.010027,-9.956140,0.187112
4.269985,0.058711,-9.972053,0.196415,4.270518,-9.969936,0.188611,0.059928,-2.008944,-9.956385,0.186591
4.271058,0.058713,-9.972328,0.195896,4.271592,-9.970229,0.188069,0.059931,-2.007859,-9.956629,0.186069
4.272133,0.058715,-9.972602,0.195376,4.272667,-9.970522,0.187526,0.059934,-2.006773,-9.956873,0.185546
4.273209,0.058717,-9.972875,0.194856,4.273744,-9.970815,0.186983,0.059937,-2.005685,-9.957116,0.185024
4.274286,0.058720,-9.973148,0.194335,4.274822,-9.971107,0.186439,0.059940,-2.004596,-9.957358,0.184501
4.275365,0.058722,-9.973421,0.193814,4.275901,-9.971399,0.185896,0.059942,-2.003505,-9.957600,0.183978
4.276446,0.058724,-9.973693,0.193293,4.276983,-9.971690,0.185351,0.059945,-2.002412,-9.957842,0.183455
4.277528,0.058726,-9.973964,0.192772,4.278065,-9.971981,0.184807,0.059948,-2.001318,-9.958082,0.182931
4.278612,0.058728,-9.974235,0.192250,4.279150,-9.972271,0.184262,0.059951,-2.000222,-9.958323,0.182407
4.279697,0.058731,-9.974506,0.191728,4.280235,-9.972562,0.183717,0.059954,-1.999125,-9.958562,0.181883
4.280784,0.058733,-9.974776,0.191206,4.281323,-9.972851,0.183172,0.059957,-1.998026,-9.958801,0.181359
4.281872,0.058735,-9.975045,0.190683,4.282411,-9.973141,0.182626,0.059960,-1.996926,-9.959040,0.180834
4.282962,0.058737,-9.975314,0.190160,4.283502,-9.973429,0.182080,0.059963,-1.995824,-9.959278,0.180309
4.284053,0.058740,-9.975582,0.189637,4.284593,-9.973718,0.181534,0.059966,-1.994720,-9.959515,0.179784
4.285146,0.058742,-9.975850,0.189114,4.285687,-9.974006,0.180987,0.059969,-1.993615,-9.959752,0.179259
4.286240,0.058744,-9.976117,0.188590,4.286782,-9.974293,0.180440,0.059971,-1.992509,-9.959988,0.178733
4.287336,0.058746,-9.976384,0.188066,4.287878,-9.974581,0.179893,0.059974,-1.991400,-9.960224,0.178207
4.288433,0.058749,-9.976650,0.187541,4.288976,-9.974867,0.179345,0.059977,-1.990291,-9.960459,0.177681
4.289532,0.058751,-9.976916,0.187017,4.290076,-9.975154,0.178797,0.059980,-1.989179,-9.960693,0.177155
4.290633,0.058753,-9.977181,0.186492,4.291177,-9.975440,0.178249,0.059983,-1.988067,-9.960927,0.176628
4.291735,0.058756,-9.977446,0.185967,4.292279,-9.975725,0.177701,0.059986,-1.986952,-9.961160,0.176101
4.292838,0.058758,-9.977710,0.185441,4.293383,-9.976010,0.177152,0.059989,-1.985836,-9.961393,0.175574
4.293943,0.058760,-9.977974,0.184915,4.294489,-9.976295,0.176603,0.059992,-1.984719,-9.961625,0.175047
4.295050,0.058763,-9.978237,0.184389,4.295596,-9.976579,0.176053,0.059995,-1.983600,-9.961856,0.174519
4.296158,0.058765,-9.978499,0.183863,4.296704,-9.976863,0.175503,0.059998,-1.982479,-9.962087,0.173991
4.297268,0.058767,-9.978761,0.183336,4.297814,-9.977146,0.174953,0.060001,-1.981357,-9.962317,0.173463
4.298379,0.058769,-9.979023,0.182809,4.298926,-9.977429,0.174403,0.060004,-1.980233,-9.962547,0.172935
4.299491,0.058772,-9.979283,0.182282,4.300039,-9.977712,0.173852,0.060008,-1.979108,-9.962776,0.172406
4.300605,0.058774,-9.979544,0.181754,4.301154,-9.977994,0.173301,0.060011,-1.977981,-9.963004,0.171877
4.301721,0.058777,-9.979804,0.181226,4.302270,-9.978275,0.172750,0.060014,-1.976853,-9.963232,0.171348
4.302838,0.058779,-9.980063,0.180698,4.303387,-9.978557,0.172198,0.060017,-1.975723,-9.963460,0.170818
4.303957,0.058781,-9.980322,0.180169,4.304507,-9.978837,0.171646,0.060020,-1.974591,-9.963686,0.170289
4.305077,0.058784,-9.980580,0.179641,4.305627,-9.979118,0.171094,0.060023,-1.973458,-9.963912,0.169759
4.306199,0.058786,-9.980838,0.179112,4.306750,-9.979398,0.170541,0.060026,-1.972324,-9.964138,0.169229
4.307322,0.058788,-9.981095,0.178582,4.307873,-9.979677,0.169988,0.060029,-1.971187,-9.964363,0.168698
4.308447,0.058791,-9.981351,0.178053,4.308999,-9.979956,0.169435,0.060032,-1.970050,-9.964587,0.168168
4.309574,0.058793,-9.981607,0.177523,4.310125,-9.980235,0.168882,0.060035,-1.968910,-9.964810,0.167637
4.310701,0.058796,-9.981863,0.176992,4.311254,-9.980513,0.168328,0.060039,-1.967770,-9.965033,0.167106
4.311831,0.058798,-9.982118,0.176462,4.312383,-9.980791,0.167774,0.060042,-1.966627,-9.965256,0.166574
4.312962,0.058800,-9.982372,0.175931,4.313515,-9.981068,0.167219,0.060045,-1.965484,-9.965478,0.166043
4.314094,0.058803,-9.982626,0.175400,4.314647,-9.981345,0.166665,0.060048,-1.964338,-9.965699,0.165511
4.315228,0.058805,-9.982879,0.174868,4.315782,-9.981621,0.166110,0.060051,-1.963191,-9.965919,0.164979
4.316363,0.058808,-9.983132,0.174337,4.316918,-9.981897,0.165554,0.060055,-1.962043,-9.966139,0.164446
4.317500,0.058810,-9.983384,0.173805,4.318055,-9.982172,0.164999,0.060058,-1.960893,-9.966359,0.163914
4.318639,0.058813,-9.983636,0.173272,4.319194,-9.982448,0.164443,0.060061,-1.959741,-9.966578,0.163381
4.319779,0.058815,-9.983887,0.172740,4.320334,-9.982722,0.163886,0.060064,-1.958588,-9.966796,0.162848
4.320920,0.058818,-9.984137,0.172207,4.321476,-9.982996,0.163330,0.060067,-1.957433,-9.967013,0.162314
4.322063,0.058820,-9.984387,0.171674,4.322619,-9.983270,0.162773,0.060071,-1.956277,-9.967230,0.161781
4.323208,0.058823,-9.984636,0.171140,4.323764,-9.983543,0.162216,0.060074,-1.955119,-9.967446,0.161247
4.324354,0.058825,-9.984885,0.170606,4.324911,-9.983816,0.161658,0.060077,-1.953960,-9.967662,0.160713
4.325501,0.058828,-9.985133,0.170072,4.326058,-9.984088,0.161101,0.060081,-1.952799,-9.967877,0.160179
4.326650,0.058830,-9.985381,0.169538,4.327208,-9.984360,0.160543,0.060084,-1.951637,-9.968091,0.159644
4.327801,0.058833,-9.985628,0.169003,4.328359,-9.984632,0.159984,0.060087,-1.950473,-9.968305,0.159109
4.328953,0.058835,-9.985875,0.168469,4.329511,-9.984902,0.159426,0.060090,-1.949307,-9.968518,0.158574
4.330106,0.058838,-9.986121,0.167933,4.330665,-9.985173,0.158867,0.060094,-1.948140,-9.968731,0.158039
4.331261,0.058840,-9.986367,0.167398,4.331820,-9.985443,0.158307,0.060097,-1.946972,-9.968943,0.157503
4.332418,0.058843,-9.986612,0.166862,4.332977,-9.985712,0.157748,0.060100,-1.945802,-9.969154,0.156968
4.333576,0.058845,-9.986856,0.166326,4.334135,-9.985981,0.157188,0.060104,-1.944630,-9.969365,0.156432
4.334736,0.058848,-9.987100,0.165790,4.335295,-9.986249,0.156628,0.060107,-1.943457,-9.969575,0.155895
4.335897,0.058850,-9.987344,0.165253,4.336457,-9.986517,0.156068,0.060111,-1.942283,-9.969784,0.155359
4.337059,0.058853,-9.987587,0.164717,4.337620,-9.986785,0.155507,0.060114,-1.941107,-9.969993,0.154822
4.338223,0.058855,-9.987829,0.164180,4.338784,-9.987052,0.154947,0.060117,-1.939929,-9.970201,0.154285
4.339389,0.058858,-9.988071,0.163642,4.339950,-9.987318,0.154385,0.060121,-1.938750,-9.970408,0.153748
4.340556,0.058860,-9.988313,0.163105,4.341117,-9.987584,0.153824,0.060124,-1.937569,-9.970615,0.153211
4.341725,0.058862,-9.988554,0.162567,4.342286,-9.987849,0.153262,0.060128,-1.936387,-9.970821,0.152673
4.342895,0.058865,-9.988794,0.162029,4.343456,-9.988114,0.152701,0.060131,-1.935203,-9.971027,0.152135
4.344066,0.058867,-9.989034,0.161491,4.344628,-9.988379,0.152138,0.060134,-1.934018,-9.971232,0.151597
4.345240,0.058870,-9.989274,0.160952,4.345802,-9.988643,0.151576,0.060138,-1.932831,-9.971436,0.151058
4.346414,0.058872,-9.989513,0.160413,4.346976,-9.988906,0.151013,0.060141,-1.931643,-9.971639,0.150520
4.347590,0.058875,-9.989752,0.159874,4.348153,-9.989169,0.150450,0.060145,-1.930453,-9.971842,0.149981
4.348768,0.058877,-9.989990,0.159335,4.349331,-9.989431,0.149887,0.060148,-1.929262,-9.972045,0.149442
4.349947,0.058879,-9.990228,0.158795,4.350510,-9.989693,0.149324,0.060152,-1.928069,-9.972246,0.148903
4.351128,0.058882,-9.990465,0.158255,4.351691,-9.989955,0.148760,0.060155,-1.926875,-9.972448,0.148363
4.352310,0.058884,-9.990701,0.157715,4.352873,-9.990216,0.148196,0.060159,-1.925679,-9.972648,0.147823
4.353494,0.058886,-9.990938,0.157175,4.354057,-9.990476,0.147632,0.060163,-1.924482,-9.972848,0.147283
4.354679,0.058889,-9.991174,0.156635,4.355242,-9.990736,0.147067,0.060166,-1.923283,-9.973047,0.146743
4.355865,0.058891,-9.991409,0.156094,4.356429,-9.990995,0.146503,0.060170,-1.922083,-9.973245,0.146203
4.357054,0.058893,-9.991644,0.155553,4.357617,-9.991254,0.145938,0.060173,-1.920881,-9.973443,0.145662
4.358243,0.058896,-9.991879,0.155012,4.358807,-9.991513,0.145373,0.060177,-1.919678,-9.973640,0.145121
4.359434,0.058898,-9.992113,0.154470,4.359998,-9.991770,0.144807,0.060181,-1.918473,-9.973837,0.144580
4.360627,0.058900,-9.992346,0.153929,4.361190,-9.992028,0.144242,0.060184,-1.917267,-9.974032,0.144038
4.361821,0.058902,-9.992580,0.153387,4.362385,-9.992285,0.143676,0.060188,-1.916059,-9.974228,0.143497
4.363017,0.058904,-9.992812,0.152845,4.363580,-9.992541,0.143110,0.060191,-1.914850,-9.974422,0.142955
4.364214,0.058907,-9.993045,0.152303,4.364777,-9.992797,0.142543,0.060195,-1.913639,-9.974616,0.142413
4.365412,0.058909,-9.993277,0.151760,4.365976,-9.993053,0.141977,0.060199,-1.912427,-9.974809,0.141871
4.366613,0.058911,-9.993508,0.151217,4.367176,-9.993308,0.141410,0.060203,-1.911213,-9.975002,0.141328
4.367814,0.058913,-9.993740,0.150675,4.368377,-9.993563,0.140843,0.060206,-1.909998,-9.975194,0.140785
4.369017,0.058915,-9.993970,0.150131,4.369580,-9.993817,0.140276,0.060210,-1.908781,-9.975385,0.140242
4.370222,0.058917,-9.994201,0.149588,4.370785,-9.994071,0.139708,0.060214,-1.907563,-9.975575,0.139699
4.371428,0.058919,-9.994431,0.149045,4.371990,-9.994324,0.139141,0.060218,-1.906344,-9.975765,0.139156
4.372635,0.058921,-9.994660,0.148501,4.373198,-9.994577,0.138573,0.060221,-1.905122,-9.975954,0.138612
4.373844,0.058923,-9.994889,0.147957,4.374407,-9.994829,0.138005,0.060225,-1.903900,-9.976143,0.138068
4.375055,0.058925,-9.995118,0.147413,4.375617,-9.995081,0.137436,0.060229,-1.902676,-9.976331,0.137524
4.376267,0.058927,-9.995347,0.146868,4.376828,-9.995332,0.136868,0.060233,-1.901450,-9.976518,0.136980
4.377480,0.058928,-9.995575,0.146324,4.378042,-9.995583,0.136299,0.060237,-1.900223,-9.976705,0.136435
4.378695,0.058930,-9.995803,0.145779,4.379256,-9.995834,0.135730,0.060241,-1.898995,-9.976890,0.135891
4.379911,0.058932,-9.996030,0.145234,4.380472,-9.996084,0.135161,0.060245,-1.897765,-9.977076,0.135346
4.381129,0.058934,-9.996257,0.144689,4.381690,-9.996334,0.134592,0.060249,-1.896534,-9.977260,0.134801
4.382349,0.058935,-9.996483,0.144144,4.382909,-9.996583,0.134022,0.060253,-1.895301,-9.977444,0.134255
4.383569,0.058937,-9.996710,0.143598,4.384129,-9.996832,0.133452,0.060257,-1.894067,-9.977627,0.133709
4.384792,0.058939,-9.996936,0.143052,4.385351,-9.997081,0.132882,0.060261,-1.892831,-9.977810,0.133164
4.386015,0.058940,-9.997161,0.142507,4.386574,-9.997329,0.132312,0.060265,-1.891594,-9.977992,0.132618
4.387241,0.058942,-9.997386,0.141961,4.387799,-9.997577,0.131742,0.060269,-1.890356,-9.978173,0.132071
4.388467,0.058943,-9.997611,0.141414,4.389025,-9.997824,0.131171,0.060273,-1.889116,-9.978353,0.131525
4.389695,0.058945,-9.997836,0.140868,4.390252,-9.998071,0.130600,0.060277,-1.887874,-9.978533,0.130978
4.390925,0.058946,-9.998060,0.140321,4.391481,-9.998317,0.130029,0.060281,-1.886631,-9.978712,0.130431
4.392156,0.058948,-9.998284,0.139775,4.392712,-9.998563,0.129458,0.060285,-1.885387,-9.978890,0.129884
4.393388,0.058949,-9.998507,0.139228,4.393944,-9.998809,0.128887,0.060290,-1.884142,-9.979068,0.129337
4.394622,0.058951,-9.998731,0.138680,4.395177,-9.999055,0.128316,0.060294,-1.882894,-9.979245,0.128789
4.395858,0.058952,-9.998954,0.138133,4.396411,-9.999300,0.127744,0.060298,-1.881646,-9.979422,0.128241
4.397094,0.058953,-9.999176,0.137586,4.397647,-9.999544,0.127172,0.060302,-1.880396,-9.979597,0.127693
4.398333,0.058954,-9.999398,0.137038,4.398885,-9.999789,0.126600,0.060307,-1.879144,-9.979772,0.127145
4.399572,0.058955,-9.999620,0.136490,4.400124,-10.000033,0.126028,0.060311,-1.877892,-9.979946,0.126597
4.400813,0.058957,-9.999842,0.135942,4.401364,-10.000276,0.125456,0.060315,-1.876637,-9.980120,0.126048
4.402056,0.058958,-10.000063,0.135394,4.402606,-10.000519,0.124883,0.060320,-1.875382,-9.980293,0.125499
4.403300,0.058959,-10.000285,0.134846,4.403849,-10.000762,0.124310,0.060324,-1.874125,-9.980465,0.124950
4.404545,0.058960,-10.000505,0.134297,4.405093,-10.001005,0.123738,0.060329,-1.872866,-9.980637,0.124401
4.405792,0.058961,-10.000726,0.133749,4.406339,-10.001247,0.123165,0.060333,-1.871606,-9.980808,0.123852
4.407041,0.058962,-10.000946,0.133200,4.407587,-10.001489,0.122591,0.060338,-1.870345,-9.980978,0.123302
4.408290,0.058962,-10.001166,0.132651,4.408835,-10.001731,0.122018,0.060342,-1.869083,-9.981147,0.122752
4.409541,0.058963,-10.001386,0.132102,4.410085,-10.001972,0.121445,0.060347,-1.867819,-9.981316,0.122202
